Parameter,Spalding,Spalding,Spalding,Reichardt,Reichardt,Reichardt,EqODE,EqODE,EqODE
,"A[:,0]","A[:,1]",b,"A[:,0]","A[:,1]",b,"A[:,0]","A[:,1]",b
mu,-1.8082104030996022,0.061836019072781384,2.4190669173855044,4.904772719171782,-0.3617181238520316,2.907689416301654,3.498902867914008,0.13030217331542102,-0.9085784915858164
sigma,0.38658702913877396,0.06657563539814554,0.7956895878561437,1.3041022247754417,-0.05465572961345442,0.6762546999159017,-1.2191000776979632,-0.02844761945101745,1.5494923375953826
xi,-0.3558268283437505,0.038615869076078765,0.18901841519392165,-1.0228920326709718,0.04518022065539677,0.16875743912554192,-0.39993239380818907,-0.0072855142653190505,0.3209799815846869
p,0.11608812058504399,0.02027763919417118,1.1275842230046842,0.3472185702403766,-0.004391948001728183,1.1436513389571419,0.22127889108172996,0.0052185898765612845,1.0616974939891426
s,-994.2936741870323,80.35790536667228,301.0407833936224,-99.55156119159305,19.647991075591285,18.173005459510563,-130.48555166521916,7.964453719974989,10.6631049793274
